sancara		00:00:01.985	00:00:05.238	00:00:03.253	nnsnndm
sancara		00:00:05.238	00:00:08.300	00:00:03.062	mgmpmmgrg
sancara		00:00:12.492	00:00:17.059	00:00:04.567	gssnnndpdndm
sancara		00:00:17.059	00:00:18.776	00:00:01.717	mgmpmpgr
sancara		00:00:21.417	00:00:24.871	00:00:03.454	gmpdpdndmpgr
sancara		00:00:26.757	00:00:30.373	00:00:03.616	gmpmgr
sancara		00:00:30.373	00:00:34.557	00:00:04.184	gppmmgggmgmgrs
sancara		00:00:36.640	00:00:39.642	00:00:03.002	snggmgrs
sancara		00:00:39.685	00:00:42.471	00:00:02.786	snsgrsrnn
sancara		00:00:44.410	00:00:48.700	00:00:04.290	nnnsnsnnndm
sancara		00:00:48.700	00:00:52.185	00:00:03.485	ndnsrsn
sancara		00:00:52.850	00:00:56.857	00:00:04.007	spmgrmgrs
sancara		00:00:56.857	00:01:02.328	00:00:05.471	grsnnpnns
sancara		00:01:09.100	00:01:12.285	00:00:03.185	mmgmpgpmgrs
sancara		00:01:12.506	00:01:15.230	00:00:02.724	sssnnpn
sancara		00:01:15.428	00:01:18.776	00:00:03.348	smmggmggrs
sancara		00:01:20.928	00:01:24.014	00:00:03.086	mmgmpgpmgrs
sancara		00:01:24.414	00:01:27.214	00:00:02.800	sssnnpn
sancara		00:01:27.228	00:01:30.457	00:00:03.229	smmggmggrs
sancara		00:01:30.761	00:01:32.614	00:00:01.853	nnsndm
sancara		00:01:32.614	00:01:35.385	00:00:02.771	mmgmpgpmgrs
sancara		00:01:35.628	00:01:38.442	00:00:02.814	snsgrsnnpn
sancara		00:01:38.685	00:01:41.557	00:00:02.872	sppmgrmggrs
sancara		00:01:42.328	00:01:43.942	00:00:01.614	nnsndm
sancara		00:01:43.942	00:01:46.885	00:00:02.943	mmgmpgpmgrs
sancara		00:01:47.114	00:01:49.742	00:00:02.628	snsmgrsnnpn
sancara		00:01:50.042	00:01:52.428	00:00:02.386	smmggmggrs
sancara		00:01:52.957	00:01:55.542	00:00:02.585	sgrgmmgm
sancara		00:01:55.671	00:01:58.314	00:00:02.643	mnnssss
sancara		00:01:58.385	00:02:01.185	00:00:02.800	nrsnsndm
sancara		00:02:01.228	00:02:04.228	00:00:03.000	gmpmgrgm
sancara		00:02:04.228	00:02:05.071	00:00:00.843	gmn
sancara		00:02:05.171	00:02:06.742	00:00:01.571	nrsssndm
sancara		00:02:06.785	00:02:09.600	00:00:02.815	mmgmpgpmgrs
sancara		00:02:09.942	00:02:12.712	00:00:02.770	snsmgrsnnpn
sancara		00:02:12.712	00:02:15.383	00:00:02.671	sppmgrmggrs
sancara		00:02:15.528	00:02:18.428	00:00:02.900	sgrgmmgm
sancara		00:02:18.542	00:02:21.185	00:00:02.643	mnnssss
sancara		00:02:21.257	00:02:24.142	00:00:02.885	nrsnsndm
sancara		00:02:24.228	00:02:27.014	00:00:02.786	gmpmgrgm
sancara		00:02:27.014	00:02:27.855	00:00:00.841	gmn
sancara		00:02:27.900	00:02:29.557	00:00:01.657	nrsssndm
sancara		00:02:29.585	00:02:32.314	00:00:02.729	mmgmpgpmgrs
sancara		00:02:32.568	00:02:35.442	00:00:02.874	snsmgrsnnpn
sancara		00:02:35.700	00:02:39.147	00:00:03.447	snndpdnndm
sancara		00:02:39.147	00:02:42.282	00:00:03.135	mgmpmmgrg
sancara		00:03:00.044	00:03:03.485	00:00:03.441	nnnsndmgm
sancara		00:03:03.485	00:03:04.757	00:00:01.272	nns
sancara		00:03:05.100	00:03:06.828	00:00:01.728	sssndm
sancara		00:03:06.828	00:03:09.500	00:00:02.672	nnsns
sancara		00:03:18.744	00:03:22.333	00:00:03.589	nnnsndmgm
sancara		00:03:22.333	00:03:23.728	00:00:01.395	nns
sancara		00:03:23.857	00:03:25.428	00:00:01.571	sssndm
sancara		00:03:25.428	00:03:27.642	00:00:02.214	nnsnssgr
sancara		00:03:27.714	00:03:29.400	00:00:01.686	snnnn
sancara		00:03:29.400	00:03:33.211	00:00:03.811	nnssndpdnndmmgrgm
sancara		00:03:33.211	00:03:34.442	00:00:01.231	nns
sancara		00:03:34.871	00:03:36.477	00:00:01.606	sssndm
sancara		00:03:36.477	00:03:38.866	00:00:02.389	nnsnssgr
sancara		00:03:38.866	00:03:40.742	00:00:01.876	snnnn
