sancara		00:07:36.298	00:07:38.134	00:00:01.836	mdpmgm
sancara		00:07:38.298	00:07:39.178	00:00:00.880	nndm
sancara		00:07:39.223	00:07:41.696	00:00:02.473	ggmddmgrggmm
sancara		00:07:41.696	00:07:43.365	00:00:01.669	pmgmggr
sancara		00:07:43.372	00:07:45.342	00:00:01.970	grsrnsnndm
sancara		00:07:45.357	00:07:46.148	00:00:00.791	nnsn
sancara		00:07:46.163	00:07:47.805	00:00:01.642	grggmgpm
sancara		00:07:47.820	00:07:48.835	00:00:01.015	dpmg
sancara		00:07:48.835	00:07:49.865	00:00:01.030	nsggm
sancara		00:07:49.879	00:07:51.073	00:00:01.194	pmgrs
sancara		00:07:51.104	00:07:52.313	00:00:01.209	ndmg
sancara		00:07:52.327	00:07:53.522	00:00:01.195	nnsns
sancara		00:07:53.536	00:07:55.820	00:00:02.284	ggmgrggrs
sancara		00:07:55.835	00:07:57.014	00:00:01.179	rssnn
sancara		00:07:57.029	00:07:58.208	00:00:01.179	ndmgg
sancara		00:07:58.223	00:08:00.059	00:00:01.836	mgrsssnd
sancara		00:08:00.073	00:08:01.253	00:00:01.180	mndmg
sancara		00:08:01.283	00:08:02.985	00:00:01.702	mggrsrn
sancara		00:08:03.029	00:08:04.552	00:00:01.523	sndn
sancara		00:08:04.566	00:08:05.342	00:00:00.776	ndm
sancara		00:08:05.372	00:08:07.000	00:00:01.628	mgmdpmgr
sancara		00:08:07.000	00:08:08.746	00:00:01.746	gmpmgrg
sancara		00:08:08.746	00:08:09.417	00:00:00.671	grs
sancara		00:08:09.424	00:08:10.761	00:00:01.337	sgrgmg
sancara		00:08:10.790	00:08:12.388	00:00:01.598	mdpmgm
sancara		00:08:12.477	00:08:13.665	00:00:01.188	gmdpm
sancara		00:08:13.665	00:08:14.549	00:00:00.884	grsn
sancara		00:08:14.551	00:08:16.835	00:00:02.284	sndn
sancara		00:08:16.835	00:08:19.208	00:00:02.373	nsndm
sancara		00:08:19.895	00:08:23.895	00:00:04.000	mgmpmpgrg
sancara		00:08:24.775	00:08:27.552	00:00:02.777	pmgrmggrs
sancara		00:08:27.566	00:08:30.388	00:00:02.822	srsnnpnn
sancara		00:08:30.537	00:08:35.742	00:00:05.205	snsmggrs
full_phrase		00:00:40.357	00:00:48.119	00:00:07.762	nsnsgrgmpmgrs
full_phrase		00:00:48.358	00:00:56.343	00:00:07.985	nsgrssnnpnnsnsggm
full_phrase		00:00:56.368	00:01:06.328	00:00:09.960	gmpdpmgmppmmgrpmgrsnsggm
full_phrase		00:01:06.387	00:01:11.089	00:00:04.702	pmgrmggrs
full_phrase		00:01:11.133	00:01:19.477	00:00:08.344	nsgrssnnpnnsnsggm
full_phrase		00:01:19.499	00:01:29.567	00:00:10.068	gmpdpmgmppmmgrpmgrsnsggm
full_phrase		00:01:29.705	00:01:35.522	00:00:05.817	pdpmgmppmgrgm
full_phrase		00:01:35.522	00:01:40.466	00:00:04.944	gmnndddndm
full_phrase		00:01:40.517	00:01:46.316	00:00:05.799	gmgrgrnsnsgrgm
full_phrase		00:01:46.477	00:01:52.925	00:00:06.448	pdmpgmgrgs
full_phrase		00:01:53.103	00:01:59.074	00:00:05.971	pdpmgmppmgrgm
full_phrase		00:01:59.074	00:02:03.916	00:00:04.842	gmnndddndm
full_phrase		00:02:03.969	00:02:09.931	00:00:05.962	gmgrgrnsnsgrgm
full_phrase		00:02:09.984	00:02:16.477	00:00:06.493	pdmpgmgrgs
full_phrase		00:02:16.551	00:02:25.068	00:00:08.517	sndnpdnndmgmdpmgrgm
full_phrase		00:02:25.068	00:02:33.482	00:00:08.414	dpmgrpmgrsnsnsgrgm
full_phrase		00:02:33.492	00:02:40.413	00:00:06.921	nndmgmnnsns
full_phrase		00:02:40.413	00:02:48.862	00:00:08.449	sndnpdnndmgmdpmgrgm
full_phrase		00:02:48.880	00:02:57.034	00:00:08.154	dpmgrpmgrsnsnsgrgm
full_phrase		00:02:57.088	00:03:03.550	00:00:06.462	nndmgmnnsns
full_phrase		00:03:03.626	00:03:09.850	00:00:06.224	nsggmgmgrggrs
full_phrase		00:03:09.850	00:03:17.241	00:00:07.391	nnsgrsnsnndmgmgrgm
full_phrase		00:03:17.268	00:03:21.841	00:00:04.573	ndmnnssssndm
full_phrase		00:03:21.878	00:03:27.409	00:00:05.531	gmdpmgrsnsggm
full_phrase		00:03:27.447	00:03:33.586	00:00:06.139	pdpmgmpmgrgm
full_phrase		00:03:33.755	00:03:39.999	00:00:06.244	ndmgmmgrrggrs
full_phrase		00:03:40.044	00:03:44.170	00:00:04.126	npnnsngrgm
full_phrase		00:03:44.170	00:03:49.399	00:00:05.229	pddpmgrsggm
full_phrase		00:03:49.408	00:03:53.658	00:00:04.250	gmndmnnsn
full_phrase		00:03:53.682	00:03:58.675	00:00:04.993	sggrgmggrs
full_phrase		00:03:58.710	00:04:03.443	00:00:04.733	nnsgrsnns
full_phrase		00:04:03.448	00:04:08.188	00:00:04.740	sndmmgrs
full_phrase		00:04:08.268	00:04:14.775	00:00:06.507	ndmgrsnsggm
full_phrase		00:04:14.775	00:04:16.924	00:00:02.149	pmgrs
full_phrase		00:04:17.029	00:04:21.238	00:00:04.209	nsgrssnnpnnsnsggm
full_phrase		00:04:21.238	00:04:26.183	00:00:04.945	gmpdpmgmppmmgrpmgrsnsggm
full_phrase		00:04:26.193	00:04:29.033	00:00:02.840	pdpmgmppmgrgm
full_phrase		00:04:29.043	00:04:31.383	00:00:02.340	gmnndddndm
full_phrase		00:04:31.387	00:04:34.283	00:00:02.896	gmgrgrnsnsgrgm
full_phrase		00:04:34.283	00:04:37.268	00:00:02.985	pdmpgmgrgs
full_phrase		00:04:37.313	00:04:39.755	00:00:02.442	sndnpdnndm
full_phrase		00:04:39.760	00:04:45.600	00:00:05.840	gmdpmgrgmdpmgrpmgrsnssgrgm
full_phrase		00:04:45.611	00:04:48.566	00:00:02.955	mnndmgmnnsns
full_phrase		00:04:48.666	00:04:51.597	00:00:02.931	nsggmgmgrggrs
full_phrase		00:04:51.626	00:04:54.066	00:00:02.440	nnsgrsnsnndm
full_phrase		00:04:54.102	00:04:56.480	00:00:02.378	gmgrgmndmnns
full_phrase		00:04:56.502	00:05:00.033	00:00:03.531	sndmgmdpmgrsnsggm
full_phrase		00:05:00.043	00:05:03.000	00:00:02.957	pdpmgmpmgrgm
full_phrase		00:05:03.030	00:05:06.166	00:00:03.136	ndmgmmgrrggrs
full_phrase		00:05:06.178	00:05:10.606	00:00:04.428	npnnsngrgmpddpmgrsggm
full_phrase		00:05:10.611	00:05:15.014	00:00:04.403	gmndmnnsnsggrgmggrs
full_phrase		00:05:15.014	00:05:17.090	00:00:02.076	nnsgrsnns
full_phrase		00:05:17.134	00:05:19.515	00:00:02.381	sndmmgrs
full_phrase		00:05:19.521	00:05:22.883	00:00:03.362	ndmgrsnsggm
full_phrase		00:05:45.685	00:05:48.313	00:00:02.628	sndnndm
full_phrase		00:05:48.374	00:05:52.551	00:00:04.177	mgmdpmgrgmpmgrggrsn
full_phrase		00:05:52.562	00:05:55.451	00:00:02.889	sgrgmmdpmgm
full_phrase		00:05:55.469	00:05:57.300	00:00:01.831	gmdpmgrsn
full_phrase		00:05:57.312	00:05:59.716	00:00:02.404	sndnndm
full_phrase		00:05:59.727	00:06:03.772	00:00:04.045	mgmdpmgrgmpmgrggrs
full_phrase		00:06:03.772	00:06:06.792	00:00:03.020	sgrgmgmdpmgm
full_phrase		00:06:06.805	00:06:10.179	00:00:03.374	mgrgrs
full_phrase		00:06:10.237	00:06:15.703	00:00:05.466	snsnnsngrg
full_phrase		00:06:15.760	00:06:20.328	00:00:04.568	mppmgrsgrn
full_phrase		00:06:20.328	00:06:22.716	00:00:02.388	sndnndm
full_phrase		00:06:22.738	00:06:26.783	00:00:04.045	mgmdpmgrgmpmgrggrs
full_phrase		00:06:26.816	00:06:29.711	00:00:02.895	sgrgmgmdpmgm
full_phrase		00:06:29.850	00:06:31.969	00:00:02.119	npnnsnsggm
full_phrase		00:06:31.969	00:06:34.348	00:00:02.379	smmgrsggrs
full_phrase		00:06:34.417	00:06:36.803	00:00:02.386	ggmgmnnsns
full_phrase		00:06:36.820	00:06:39.119	00:00:02.299	pmpgrgmndm
full_phrase		00:06:39.122	00:06:42.744	00:00:03.622	nndmmgrssnppnn
full_phrase		00:06:42.761	00:06:45.073	00:00:02.312	sndnndm
full_phrase		00:06:46.863	00:06:49.210	00:00:02.347	gmpmgrggrsn
full_phrase		00:06:49.232	00:06:52.469	00:00:03.237	sgrgmmdpmgm
full_phrase		00:06:59.685	00:07:01.757	00:00:02.072	sggmndmnns
full_phrase		00:07:01.768	00:07:05.389	00:00:03.621	sndmmgrsndmgrn
full_phrase		00:07:05.402	00:07:07.833	00:00:02.431	sndnndm
full_phrase		00:07:07.835	00:07:12.030	00:00:04.195	mgmdpmgrgmpmgrggrs
full_phrase		00:07:12.030	00:07:14.952	00:00:02.922	sgrgmgmdpmgm
full_phrase		00:07:15.223	00:07:17.606	00:00:02.383	pddmggmpgrs
full_phrase		00:07:17.671	00:07:19.522	00:00:01.851	mgrnsngr
full_phrase		00:07:19.536	00:07:21.909	00:00:02.373	nsnndmnnsgrs
full_phrase		00:07:21.924	00:07:24.878	00:00:02.954	mgrpmgndgmnnsn
full_phrase		00:07:24.894	00:07:28.484	00:00:03.590	grnrsndmndmpgrsrn
full_phrase		00:07:28.507	00:07:30.949	00:00:02.442	sndnndm
full_phrase		00:07:30.954	00:07:35.045	00:00:04.091	mgmdpmgrgmpmgrggrsn
full_phrase		00:07:35.046	00:07:38.152	00:00:03.106	sgrgmmdpmgm
full_phrase		00:07:38.298	00:07:41.696	00:00:03.398	nndmggmddmgrggmm
full_phrase		00:07:41.696	00:07:43.365	00:00:01.669	pmgmggr
full_phrase		00:07:43.392	00:07:47.816	00:00:04.424	grsrnsnndmnnsngrggmgpm
full_phrase		00:07:47.816	00:07:49.879	00:00:02.063	dpmgnsggm
full_phrase		00:07:49.879	00:07:52.318	00:00:02.439	pmgrsndmg
full_phrase		00:07:52.327	00:07:55.833	00:00:03.506	nnsnsggmgrggrs
full_phrase		00:07:55.835	00:07:59.333	00:00:03.498	rssnnndmggmgrss
full_phrase		00:07:59.355	00:08:03.000	00:00:03.645	sndmndmgmggrsrn
full_phrase		00:08:03.029	00:08:05.349	00:00:02.320	sndnndm
full_phrase		00:08:05.372	00:08:09.424	00:00:04.052	mgmdpmgrgmpmgrggrs
full_phrase		00:08:09.424	00:08:12.393	00:00:02.969	sgrgmgmdpmgm
full_phrase		00:08:12.477	00:08:14.537	00:00:02.060	gmdpmgrsn
full_phrase		00:08:14.551	00:08:19.212	00:00:04.661	sndnnsndm
root_sancara		00:00:40.357	00:00:43.641	00:00:03.284	nsnsgrgm
root_sancara		00:00:43.685	00:00:48.104	00:00:04.419	pmgrs
root_sancara		00:00:48.358	00:00:51.596	00:00:03.238	nsgrssnn
root_sancara		00:00:51.596	00:00:54.355	00:00:02.759	pnnsn
root_sancara		00:00:54.355	00:00:56.377	00:00:02.022	sggm
root_sancara		00:00:56.377	00:00:59.000	00:00:02.623	gmpdpm
root_sancara		00:00:59.047	00:01:02.044	00:00:02.997	gmppmmgr
root_sancara		00:01:02.149	00:01:04.686	00:00:02.537	pmgrsn
root_sancara		00:01:04.688	00:01:06.313	00:00:01.625	sggm
root_sancara		00:01:06.387	00:01:11.089	00:00:04.702	pmgrs
root_sancara		00:01:11.133	00:01:14.715	00:00:03.582	nsgrssnn
root_sancara		00:01:14.715	00:01:17.243	00:00:02.528	pnnsn
root_sancara		00:01:17.253	00:01:19.462	00:00:02.209	sggm
root_sancara		00:01:19.499	00:01:22.164	00:00:02.665	gmpdpm
root_sancara		00:01:22.171	00:01:25.305	00:00:03.134	gmppmmgr
root_sancara		00:01:25.537	00:01:28.068	00:00:02.531	pmgrsn
root_sancara		00:01:28.119	00:01:29.620	00:00:01.501	sggm
root_sancara		00:01:29.705	00:01:31.731	00:00:02.026	pdpm
root_sancara		00:01:31.764	00:01:35.522	00:00:03.758	gmppmgrgm
root_sancara		00:01:35.522	00:01:38.104	00:00:02.582	gmnndd
root_sancara		00:01:38.137	00:01:40.462	00:00:02.325	dndm
root_sancara		00:01:40.517	00:01:44.275	00:00:03.758	gmgrgrnsn
root_sancara		00:01:44.275	00:01:46.317	00:00:02.042	sgrgm
root_sancara		00:01:46.477	00:01:52.925	00:00:06.448	pdmpgmgrgs
root_sancara		00:01:53.103	00:01:55.148	00:00:02.045	pdpm
root_sancara		00:01:55.148	00:01:59.074	00:00:03.926	gmppmgrgm
root_sancara		00:01:59.074	00:02:01.551	00:00:02.477	gmnndd
root_sancara		00:02:01.551	00:02:03.910	00:00:02.359	dndm
root_sancara		00:02:03.969	00:02:07.910	00:00:03.941	gmgrgrnsn
root_sancara		00:02:07.910	00:02:09.931	00:00:02.021	sgrgm
root_sancara		00:02:09.984	00:02:16.477	00:00:06.493	pdmpgmgrgs
root_sancara		00:02:16.551	00:02:18.686	00:00:02.135	sndn
root_sancara		00:02:18.731	00:02:21.313	00:00:02.582	pdnndm
root_sancara		00:02:21.313	00:02:24.970	00:00:03.657	gmdpmgrgm
root_sancara		00:02:25.089	00:02:27.567	00:00:02.478	dpmgr
root_sancara		00:02:27.581	00:02:30.207	00:00:02.626	pmgrs
root_sancara		00:02:30.238	00:02:33.417	00:00:03.179	nsnsgrgm
root_sancara		00:02:33.492	00:02:35.596	00:00:02.104	nndm
root_sancara		00:02:35.670	00:02:40.413	00:00:04.743	gmnnsns
root_sancara		00:02:40.413	00:02:42.417	00:00:02.004	sndn
root_sancara		00:02:42.432	00:02:44.745	00:00:02.313	pdnndm
